,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.event.BoardCreatedEvent,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.event.BoardEvent,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.model.Board,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.model.BoardQueryResponse,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.model.BoardResponse,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.model.BoardsQueryResponse,common-board.net.chrisrichardson.eventstore.examples.kanban.common.board.BoardInfo,common-web.net.chrisrichardson.eventstore.examples.kanban.commonweb.filter.CORSFilter,common-web.net.chrisrichardson.eventstore.examples.kanban.commonweb.util.HttpExceptionHandler,common-web.net.chrisrichardson.eventstore.examples.kanban.commonweb.WebConfiguration,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.ConsumerStompMessageHandler,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.StompClient,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.StompMessageHandler,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.StompSession,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.WebSocketStompClient$StompWebSocketHandler,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.WebSocketStompClient,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.client.WebSocketStompSession,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.model.TestHistoryEvent,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.model.TestHistoryResponse,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.util.StompListener$1,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.util.StompListener,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.util.TestUtil,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.util.ValidationUtils,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.AbstractAuthTest,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.AbstractRestApiTest,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.AbstractStompApiTest,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.BaseTest,test-utils.net.chrisrichardson.eventstore.examples.kanban.testutil.BasicWebTestConfiguration,board-query-side-service.net.chrisrichardson.eventstore.examples.kanban.boardquerysideservice.main.BoardQuerySideServiceMain,board-query-side-service.net.chrisrichardson.eventstore.examples.kanban.boardquerysideservice.BoardQuerySideServiceConfiguration,task-query-side-service.net.chrisrichardson.eventstore.examples.kanban.taskquerysideservice.main.TaskQuerySideServiceMain,task-query-side-service.net.chrisrichardson.eventstore.examples.kanban.taskquerysideservice.TaskQuerySideServiceConfiguration,board-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.board.BoardAggregate,board-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.board.BoardCommand,board-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.board.BoardCommandController,board-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.board.BoardCommandSideConfiguration,board-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.board.BoardService,board-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.board.CreateBoardCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.CompleteTaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.CreateTaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.DeleteTaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.MoveToBacklogTaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.ScheduleTaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.StartTaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.TaskAggregate,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.TaskCommand,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.TaskCommandController,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.TaskCommandSideConfiguration,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.TaskHistoryService,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.TaskService,task-command-side.net.chrisrichardson.eventstore.examples.kanban.commandside.task.UpdateTaskCommand,board-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.board.BoardQueryController,board-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.board.BoardQuerySideConfiguration,board-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.board.BoardQueryWorkflow,board-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.board.BoardRepository,board-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.board.BoardUpdateService,task-command-side-service.net.chrisrichardson.eventstore.examples.kanban.taskcommandsideservice.main.TaskCommandSideServiceMain,task-command-side-service.net.chrisrichardson.eventstore.examples.kanban.taskcommandsideservice.TaskCommandSideServiceConfiguration,common-swagger.net.chrisrichardson.eventstore.examples.kanban.commonswagger.CommonSwaggerConfiguration,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.DetailedTaskEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskBacklogEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskCompletedEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskCreatedEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskDeletedEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskScheduledEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskStartedEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.event.TaskUpdatedEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.model.BacklogResponse,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.model.ChangeTaskStatusRequest,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.model.HistoryEvent,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.model.HistoryResponse,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.model.Task,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.model.TaskResponse,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.TaskDescription,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.TaskDetails,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.TaskInfo,common-task.net.chrisrichardson.eventstore.examples.kanban.common.task.TaskStatus,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.controller.GatewayController,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.main.ApiGatewayServiceMain,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.utils.ContentRequestTransformer,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.utils.HeadersRequestTransformer,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.utils.ProxyRequestTransformer,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.utils.URLRequestTransformer,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.ApiGatewayProperties$Endpoint,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.ApiGatewayProperties,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.ApiGatewayServiceConfiguration,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.RestTemplateErrorHandler,api-gateway-service.net.chrisrichardson.eventstore.examples.kanban.apigateway.RestUtil,board-command-side-service.net.chrisrichardson.eventstore.examples.kanban.boardcommandsideservice.main.BoardCommandSideServiceMain,board-command-side-service.net.chrisrichardson.eventstore.examples.kanban.boardcommandsideservice.BoardCommandSideServiceConfiguration,common-auth.net.chrisrichardson.eventstore.examples.kanban.commonauth.filter.StatelessAuthenticationFilter,common-auth.net.chrisrichardson.eventstore.examples.kanban.commonauth.model.User,common-auth.net.chrisrichardson.eventstore.examples.kanban.commonauth.model.UserAuthentication,common-auth.net.chrisrichardson.eventstore.examples.kanban.commonauth.AuthConfiguration,common-auth.net.chrisrichardson.eventstore.examples.kanban.commonauth.AuthProperties,common-auth.net.chrisrichardson.eventstore.examples.kanban.commonauth.TokenAuthenticationService,common.net.chrisrichardson.eventstore.examples.kanban.common.model.AuditEntry,standalone-service.net.chrisrichardson.eventstore.examples.kanban.standalone.main.StandaloneServiceMain,standalone-service.net.chrisrichardson.eventstore.examples.kanban.standalone.StandaloneServiceConfiguration,common-auth-controller.net.chrisrichardson.eventstore.examples.kanban.commonauth.controller.AuthController,common-auth-controller.net.chrisrichardson.eventstore.examples.kanban.commonauth.model.AuthRequest,common-auth-controller.net.chrisrichardson.eventstore.examples.kanban.commonauth.model.AuthResponse,task-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.task.TaskQueryController,task-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.task.TaskQuerySideConfiguration,task-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.task.TaskQueryWorkflow,task-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.task.TaskRepository,task-query-side.net.chrisrichardson.eventstore.examples.kanban.queryside.task.TaskUpdateService,common-websocket.net.chrisrichardson.eventstore.examples.kanban.commonwebsocket.model.KanbanWebSocketEvent,common-websocket.net.chrisrichardson.eventstore.examples.kanban.commonwebsocket.WebSocketConfig,common-websocket.net.chrisrichardson.eventstore.examples.kanban.commonwebsocket.WebSocketSecurityConfig,common-websocket.net.chrisrichardson.eventstore.examples.kanban.commonwebsocket.WebsocketEventsTranslator
199,9,1,3,3,5,1,10,8,9,9,9,8,11,11,4,4,9,12,2,1,1,1,12,12,12,12,12,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,3,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
200,5,6,6,6,5,5,9,10,4,10,2,12,12,12,12,12,12,12,12,6,1,8,8,9,8,8,8,6,1,6,6,6,9,9,3,3,3,3,10,3,3,11,6,6,5,5,5,5,9,9,9,9,2,2,2,2,2,2,12,12,12,12,3,3,6,10,10,10,10,9,10,10,1,2,2,2,2,8,8,8,8,8,8,5,5,5,5,10,9,10,10,10,1,1,1,1,9,9,9,9,8,8,6,6,6,6,10,10,10,10,10,10
201,10,10,10,11,3,12,12,12,12,12,12,10,10,10,10,10,7,7,7,6,6,6,6,6,11,11,2,2,2,2,2,2,8,8,8,8,8,8,6,6,6,6,6,6,2,2,2,10,6,5,11,4,4,11,11,11,11,11,12,6,6,10,2,2,2,2,2,2,4,3,7,2,7,9,9,9,9,10,10,10,10,10,12,2,2,2,2,2,2,9,9,9,9,9,5,5,1,5,5,6,6,6,6,6,6,6,6,6,6,6,6,10
202,10,10,10,10,10,11,11,11,11,11,6,6,6,6,6,6,6,6,10,10,10,10,10,10,9,9,9,9,11,4,4,4,4,4,10,10,10,10,2,2,2,2,2,2,6,6,6,6,3,5,5,5,5,5,9,9,9,9,1,6,6,6,6,6,6,6,4,4,4,10,10,10,10,10,10,8,8,8,6,6,6,6,6,1,1,1,1,12,12,12,12,12,12,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,6,11
203,11,11,11,11,11,11,11,10,10,10,10,10,1,1,1,7,7,7,7,6,6,10,10,10,10,10,1,9,2,4,4,4,4,8,6,8,8,8,8,8,8,8,10,10,10,10,10,10,4,4,4,9,9,9,6,6,6,6,6,5,5,5,5,4,10,10,10,10,10,10,9,9,9,2,3,3,3,3,3,1,1,4,4,4,4,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,12,11,11,11,11,4,2,2,7,7,7,7
204,10,6,6,10,10,10,2,2,2,2,2,8,8,8,8,8,8,7,7,7,6,2,8,2,2,9,9,9,9,9,4,4,4,4,7,7,7,10,10,2,2,6,6,6,6,11,11,9,9,9,9,9,7,7,1,1,1,1,1,4,4,4,4,4,4,8,8,8,7,12,7,7,7,1,1,1,1,1,4,12,12,12,12,6,6,6,6,10,10,10,7,10,10,10,1,1,1,1,6,6,9,9,9,9,9,10,10,10,10,10,12,12
205,4,4,4,4,4,9,9,9,9,9,9,9,1,1,1,1,1,1,2,2,2,2,2,2,8,8,8,10,10,10,10,10,6,6,6,6,6,9,9,2,2,2,2,2,8,8,8,8,8,6,6,6,6,4,4,2,2,2,2,2,2,1,1,1,1,1,5,5,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,5,10,12,12,12,12,12,12,10,8,8,8,8,1,1,1,6,6,6,6,6,10,1,10,4,11,11,11,11
206,11,11,6,6,6,6,6,6,10,10,10,10,10,10,8,8,8,8,8,8,8,8,6,6,6,6,1,3,3,10,10,10,10,10,10,2,2,2,2,2,2,6,6,6,6,6,6,10,10,10,4,4,2,2,2,8,8,8,8,8,8,8,8,4,4,4,4,2,6,6,6,6,6,6,6,6,3,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,8,4,10,10,10,10,10,10,2,2,6,6,6,6,6,5,5,4,4,4
207,4,4,8,8,8,8,6,6,6,6,6,6,11,9,11,11,5,4,1,1,1,1,8,8,6,6,6,6,6,6,6,4,4,4,11,4,4,4,4,4,1,12,8,8,8,8,8,8,8,2,2,2,2,6,6,6,6,6,6,6,4,4,10,3,11,11,2,2,2,2,2,9,9,4,4,4,4,4,12,12,12,12,2,2,11,11,1,1,1,1,1,1,4,4,4,9,10,10,10,10,12,12,12,2,2,2,2,2,9,9,9,9
208,10,10,10,10,10,11,11,11,6,6,6,6,6,6,6,6,7,7,8,8,8,8,8,8,11,11,1,6,6,6,6,5,5,9,9,9,9,3,10,10,10,1,1,1,1,6,6,6,6,6,8,9,9,9,9,9,3,3,3,3,1,1,1,1,4,4,4,6,4,12,12,11,12,12,6,11,3,3,2,2,2,2,2,2,2,6,9,6,11,11,11,11,11,11,11,2,2,2,2,10,4,10,10,10,5,10,8,11,11,3,3,3
209,3,1,1,1,10,10,10,10,10,10,6,12,6,6,12,12,5,5,5,2,2,2,10,10,10,10,10,6,6,6,7,7,7,3,1,2,1,10,10,10,10,10,10,10,4,4,4,2,7,7,7,9,9,9,5,8,8,8,8,8,8,8,11,7,6,6,6,6,9,9,2,2,2,2,2,10,2,2,3,3,11,11,11,1,1,9,9,2,2,2,2,6,6,6,6,6,6,1,1,1,1,9,11,9,8,8,6,3,6,6,5,6
210,6,4,4,4,1,9,9,9,9,9,11,11,11,6,5,5,5,5,5,4,4,4,4,1,1,1,2,2,8,8,8,8,8,8,8,8,8,8,6,4,4,4,4,4,4,9,6,6,6,6,6,6,6,6,8,8,8,8,8,4,9,9,9,9,2,2,2,11,6,6,6,6,6,8,8,8,8,2,2,4,10,10,10,6,6,6,6,5,5,5,2,2,3,3,10,10,10,10,10,12,1,1,1,1,6,6,5,5,5,6,6,6
211,6,6,10,10,10,10,10,10,4,4,3,3,3,3,3,3,3,3,3,6,6,6,5,5,5,5,5,5,5,5,8,8,8,8,11,4,1,1,1,6,6,6,6,6,2,2,5,5,5,5,5,8,8,8,8,8,10,10,10,10,6,6,6,6,6,2,2,2,5,5,5,5,5,5,5,4,8,6,6,6,6,2,2,2,2,1,1,1,1,9,9,8,8,8,8,8,8,8,8,2,2,2,7,7,7,7,7,3,3,3,3,3
212,2,2,4,4,4,4,4,1,1,1,1,1,1,1,12,12,12,2,2,2,5,6,5,5,5,1,1,1,1,1,1,9,12,12,11,11,11,11,11,11,11,11,10,2,2,2,5,5,5,5,5,5,8,8,8,8,6,10,10,6,6,6,6,6,6,6,2,2,2,2,2,8,8,8,11,11,3,3,6,6,6,6,6,12,12,12,12,12,12,8,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,5,5,1,1,1,12,11
213,11,11,6,6,6,6,6,2,2,2,2,10,10,8,8,8,8,7,7,2,2,6,2,2,2,2,5,1,1,1,1,8,8,8,8,8,2,2,2,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,2,10,10,10,10,10,10,6,6,6,5,5,5,11,11,2,2,3,3,6,1,10,10,10,6,6,5,5,11,3,11,8,1,1,8,8,8,10,10,10,10,4,4,4,4,4,1,1,1,6,6,6,6,6,6,9,9,9
214,9,1,1,1,7,7,5,5,5,5,6,6,6,6,6,6,10,10,10,10,10,10,10,9,9,9,5,11,2,2,2,6,6,6,6,6,6,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,10,10,9,9,9,9,7,7,7,7,7,8,8,8,8,6,6,6,6,6,6,2,9,9,9,9,9,1,1,8,8,6,6,6,6,2,2,2,2,11,8,8,8,8,8,8,8,6,6,3,3,3,3,3,3,10,6
215,6,6,2,2,2,2,2,2,2,2,10,10,1,6,6,6,6,6,6,6,1,1,9,11,11,11,11,8,4,8,8,8,8,8,8,1,6,1,1,1,7,7,7,2,2,2,2,2,9,12,12,12,12,12,12,12,12,12,12,2,1,1,1,1,9,9,9,9,9,10,10,10,3,3,3,3,3,6,6,6,6,6,6,10,10,10,10,10,11,11,11,9,5,5,6,6,6,6,6,6,6,1,1,1,1,1,1,1,12,12,9,2
216,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,8,2,2,2,2,2,2,9,9,9,1,1,1,1,12,12,12,12,12,12,12,3,3,3,3,3,1,5,1,1,1,1,7,7,12,12,12,12,6,6,6,6,6,6,6,6,7,7,7,7,4,4,4,4,4,4,4,2,2,6,6,6,6,11,11,11,11,11,6,6,9,9,9,2,2,2,2,11,5,5,5,5,1,1,1,11,10,6,12,12,2,2,2,2,2,2,2
217,1,1,5,5,5,5,10,6,6,6,6,6,6,6,6,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,2,2,2,9,9,9,9,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,7,7,7,7,7,1,1,1,10,10,11,11,11,11,11,12,12,12,12,6,6,6,6,5,5,5,5,5,5,2,11,11,11,6,6,6,6,6,6,6,6,6,8,2,2,2,2,2,11,11,7,7,7,6,6,6,6,6
218,10,10,10,2,2,2,2,2,2,7,7,7,7,6,6,6,6,6,10,10,10,10,2,2,2,2,2,2,7,5,5,1,2,2,2,10,11,11,11,6,6,2,6,6,5,5,6,6,6,6,12,2,2,10,10,10,10,1,1,1,1,2,6,6,6,6,6,6,6,12,12,12,12,12,12,12,7,7,7,2,2,2,2,2,2,2,6,1,1,1,1,1,11,11,11,11,11,6,6,6,6,6,6,6,3,4,4,7,7,8,8,8
219,2,2,2,8,8,8,6,9,9,9,9,12,12,12,2,2,2,2,12,1,1,7,7,7,7,8,8,10,10,10,10,10,6,6,6,6,12,7,7,9,9,9,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,9,4,4,4,4,10,10,2,2,10,10,12,12,7,6,6,6,6,6,6,1,1,1,1,1,1,1,1,2,2,2,2,6,6,6,6,1,6,10,10,10,10,10,10,10,10,10,12,12,6,6,6
220,6,6,6,11,11,11,11,11,11,11,1,1,4,11,4,4,4,4,4,12,11,11,2,6,6,6,6,6,6,6,4,3,7,5,8,8,8,8,8,8,8,8,1,1,1,12,12,12,6,6,6,6,6,6,4,3,8,8,8,8,8,6,6,6,6,6,4,4,4,4,7,7,7,7,12,12,12,12,12,12,6,6,6,6,4,4,4,10,10,7,7,11,11,11,11,11,12,12,12,12,12,12,12,10,10,10,10,10,10,5,5,5
221,5,5,5,5,5,5,9,7,7,7,10,10,10,10,10,2,11,8,1,1,1,1,1,3,3,3,7,7,7,2,2,2,2,2,2,6,6,6,6,6,9,8,8,8,8,10,11,11,11,11,11,12,12,5,5,6,6,6,6,6,6,10,10,10,10,2,11,11,11,11,1,12,1,10,1,6,7,7,10,10,10,10,10,10,11,11,11,4,4,4,6,6,6,9,6,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,2,2
222,2,2,4,4,8,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,12,9,9,9,9,9,9,9,3,3,3,3,3,4,2,2,2,2,2,8,6,6,6,6,6,6,6,9,5,4,4,4,10,10,10,10,10,1,1,1,1,9,6,6,7,6,5,5,5,5,5,5,5,8,6,2,2,2,2,2,9,9,11,11,11,11,1,1,6,5,1,1,1,4,4,4,4,4,3,6,6,11,11,11,11,11,2,1
223,1,1,1,5,5,5,5,5,6,6,6,6,9,9,9,9,9,9,9,12,1,2,6,6,6,6,6,6,6,3,6,8,8,8,3,8,8,1,1,1,1,1,1,10,10,10,10,10,9,9,2,2,2,5,5,5,7,7,7,4,10,10,10,9,9,9,9,9,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,9,9,9,12,12,12,12,12,10,10,10,10,10,10,5,5,7,7,7,7,1,1,1,6,6,10,10
224,10,10,12,10,3,3,3,3,4,4,4,4,4,4,4,6,6,6,6,6,6,8,2,12,12,12,2,2,2,2,2,2,2,2,2,6,9,9,9,9,9,9,9,12,5,5,5,5,5,5,5,5,6,6,2,2,2,2,2,10,10,10,10,9,9,9,9,6,6,6,6,2,2,2,2,4,4,4,4,9,1,1,1,1,5,5,10,10,10,10,10,10,4,12,12,12,12,12,12,12,12,12,12,3,10,10,10,10,10,10,10,10
225,4,4,4,4,12,12,7,6,6,3,3,3,2,2,4,4,4,4,4,4,7,7,7,7,7,6,6,1,6,10,10,10,2,2,2,2,2,2,2,2,6,6,6,6,6,10,10,10,10,10,10,2,12,12,12,12,11,11,11,11,9,9,9,9,9,3,10,3,2,2,2,2,2,2,2,2,10,10,10,1,10,12,3,3,3,3,3,3,1,2,2,2,6,6,6,6,10,6,8,12,12,12,12,2,2,2,2,2,6,6,6,9
226,11,11,11,11,11,11,11,2,2,6,6,12,7,7,7,7,4,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,12,12,12,3,12,2,5,5,5,5,5,5,5,5,6,7,10,10,10,10,10,10,3,1,1,1,1,1,2,7,7,7,7,7,7,6,6,6,6,1,1,2,2,2,2,12,12,12,12,12,12,6,6,6,6,6,6,2,2,2,2,2,8,8,8,10,10,10,10,10,10,5,5,5,5,5,1,1,1,1
227,1,1,10,10,12,12,12,12,12,12,5,5,5,5,5,5,5,6,6,6,6,6,6,11,11,11,11,11,2,2,2,2,2,2,5,5,5,3,3,3,3,8,11,11,9,11,9,2,2,2,2,2,6,6,6,8,8,8,3,3,3,3,3,3,3,6,6,6,7,10,10,10,11,11,11,11,11,11,11,6,6,6,6,10,10,10,10,10,10,12,11,11,11,11,11,11,11,2,2,2,2,10,10,10,10,10,10,9,6,6,6,6
228,6,2,2,2,12,12,12,1,10,8,8,8,8,6,6,9,6,5,5,5,5,5,1,1,1,1,1,4,9,9,9,8,8,8,2,2,6,6,6,5,5,5,1,1,1,5,9,9,2,2,2,2,2,2,12,12,12,12,6,6,6,6,6,6,2,2,2,2,11,2,10,10,10,10,6,6,6,6,6,6,12,12,2,2,2,2,2,10,10,5,5,5,5,5,3,6,3,12,12,12,12,12,12,12,7,7,10,10,10,10,10,10
229,10,4,9,12,7,9,9,1,1,6,6,6,6,10,10,10,10,10,10,9,1,1,1,1,6,6,6,6,6,6,12,12,12,10,10,10,10,10,10,10,11,11,11,11,6,6,6,6,6,3,3,3,3,3,3,8,8,8,2,2,2,6,6,6,1,1,1,1,3,3,3,3,11,11,11,11,11,5,5,5,5,8,1,1,1,1,1,3,3,3,3,3,3,3,3,3,12,12,12,12,12,12,8,8,8,8,8,8,10,10,10,10
230,10,10,12,6,6,12,12,12,12,12,5,5,5,5,5,5,5,5,3,4,4,9,8,8,8,8,8,8,8,8,10,8,3,2,2,9,4,4,9,9,9,9,9,9,9,2,2,2,2,3,12,12,12,12,4,4,11,11,11,11,11,11,11,5,5,5,6,6,3,12,12,10,10,2,9,9,2,2,2,2,6,6,6,6,2,2,12,12,12,12,10,10,10,10,1,10,10,2,6,6,6,8,6,6,6,6,12,12,10,12,12,8
231,3,3,3,7,7,2,2,11,6,9,9,12,12,12,12,12,12,12,12,5,2,2,2,2,2,4,4,4,9,9,3,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,1,1,1,1,10,3,3,1,12,12,12,12,5,5,5,5,5,5,5,9,11,1,1,1,1,2,2,2,2,8,8,8,5,11,11,11,11,11,1,1,1,1,1,6,2,6,6,6,6,6,6,6,8,3,3,7,7,11,11,4,4,4,4,4,4,9
232,9,9,9,9,9,8,3,3,3,2,3,2,4,4,11,11,11,11,9,9,5,5,7,10,10,10,10,10,10,10,10,6,2,6,6,6,6,5,5,2,2,2,2,2,10,10,10,10,8,8,8,9,1,1,1,6,6,6,6,6,4,3,3,9,3,3,5,5,5,5,5,5,6,6,6,6,6,7,10,10,4,4,9,9,9,9,9,1,1,1,6,6,6,6,6,6,6,6,6,2,2,9,9,9,9,9,7,9,6,6,6,6
233,6,6,6,2,10,2,2,2,12,4,4,5,4,6,6,6,6,6,6,6,11,11,2,2,10,10,10,10,2,4,4,4,4,1,1,1,1,3,1,12,12,12,12,12,12,5,5,5,5,6,6,6,7,7,7,7,10,10,10,12,2,2,11,2,2,6,6,6,6,6,7,7,7,10,10,10,10,10,10,10,10,6,6,9,5,5,5,5,5,1,1,2,2,2,3,3,3,3,3,12,9,9,9,9,9,11,11,11,4,12,12,12
234,12,5,5,5,5,5,5,5,2,2,2,2,10,10,11,11,11,12,6,12,6,6,6,6,10,2,10,10,10,10,10,10,9,9,9,9,9,12,12,12,12,12,12,12,12,4,10,10,10,10,9,9,9,7,7,7,7,7,3,3,3,3,11,11,11,11,11,6,6,6,6,6,10,10,2,2,2,2,2,2,11,11,11,11,1,1,10,6,6,6,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,10,10,10,9,8,8,2
235,2,11,11,11,11,1,11,11,11,11,4,4,10,10,2,2,2,2,2,8,8,8,8,8,4,4,4,4,9,9,9,12,12,10,10,12,2,2,2,2,2,2,2,5,5,6,6,6,6,10,10,10,10,10,10,2,2,2,2,2,2,2,2,6,6,6,6,6,6,10,10,10,10,10,10,2,2,2,2,12,12,12,12,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,10,10,10,10,8,8,9,9,9,9,9,9,9,1
236,1,6,6,6,6,6,6,6,10,10,1,1,1,1,1,1,1,4,4,4,4,4,6,9,6,6,6,6,10,10,1,1,1,1,1,1,9,7,7,7,3,3,6,6,10,10,10,10,10,10,4,4,4,4,2,12,12,12,12,12,12,12,12,12,6,6,9,4,4,10,10,10,10,2,2,3,3,12,12,12,12,12,12,12,6,6,6,2,2,2,2,2,2,2,2,6,3,3,3,6,6,6,10,10,10,10,10,2,2,2,2,2
237,12,12,12,10,3,3,3,3,6,6,6,6,12,12,9,9,9,9,9,2,2,8,8,1,3,3,3,3,3,2,2,2,10,10,10,10,10,10,10,10,12,12,7,8,8,8,8,8,8,3,1,1,1,10,10,10,10,10,2,2,2,2,2,2,2,2,2,8,8,8,8,8,10,10,10,10,10,10,2,2,2,2,2,2,7,7,10,10,10,10,10,10,10,10,10,4,4,5,5,5,5,5,5,5,5,5,5,6,6,8,8,1
238,1,2,2,10,10,10,10,4,4,4,4,11,11,11,9,9,9,9,5,2,2,2,10,10,8,8,4,8,12,9,9,9,9,6,6,6,2,2,2,10,10,10,10,10,5,5,5,5,5,5,5,5,6,6,6,6,6,10,10,10,10,10,12,12,12,12,12,12,2,2,2,2,2,2,1,1,1,1,9,9,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,12,12,9,9,9,9,5,5,1,1,1,1,1,2,2,2,6
